Transaction ID,Year,Month,Day,Salesperson ID,Product ID,Serial No,ID Customer,List Price,Sales,Gross Margin
1317,2009,11,21,2036,4000,14092,1157,4599,4240,2078
1318,2009,11,26,2017,4000,14093,1091,4599,4199,2058
1319,2009,11,30,2011,4000,14094,1108,4599,4240,2078
1320,2009,12,4,2027,4000,14095,1145,4599,3940,1931
1320,2009,12,4,2027,4000,14096,1145,4599,3940,1931
1320,2009,12,4,2027,4000,14097,1145,4599,3940,1931
1320,2009,12,4,2027,4000,14098,1145,4599,3940,1931
1320,2009,12,4,2027,4000,14099,1145,4599,3940,1931
1320,2009,12,4,2027,4000,14100,1145,4599,3940,1931
1321,2009,12,9,2014,4000,14101,1069,4599,3449,1690
1322,2009,12,13,2012,4000,14102,1140,4599,3600,1764
1323,2009,12,16,2031,4000,14103,1005,4599,4200,2058
1324,2009,12,21,2005,1000,11129,1010,1799,1350,932
1324,2009,12,21,2005,1000,11130,1010,1799,1350,932
1324,2009,12,21,2005,4000,14104,1010,4599,3390,1661
1325,2009,12,26,2026,4000,14105,1143,4599,4349,2131
1326,2009,12,29,2013,4000,14106,1041,4599,4249,2082
1327,2010,1,1,2027,4000,14107,1039,4999,4300,2623
1328,2010,1,4,2027,4000,14108,1067,4999,4400,2684
1329,2010,1,7,2005,4000,14109,1010,4999,4640,2830
1330,2010,1,11,2016,4000,14110,1097,4999,3800,2318
1331,2010,1,14,2006,1000,11131,1103,1999,1439,993
1332,2010,1,17,2017,4000,14111,1139,4999,4349,2653
1333,2010,1,21,2019,4000,14112,1011,4999,3890,2373
1333,2010,1,21,2019,4000,14113,1011,4999,3890,2373
1333,2010,1,21,2019,4000,14114,1011,4999,3890,2373
1334,2010,1,24,2028,5000,15001,1158,5999,4550,1866
1335,2010,1,29,2016,5000,15002,1097,5999,4600,1886
1336,2010,2,1,2022,5000,15003,1036,5999,4600,1886
1337,2010,2,4,2018,5000,15004,1088,5999,5159,2115
1338,2010,2,9,2006,5000,15005,1133,5999,5500,2255
1339,2010,2,13,2007,5000,15006,1096,5999,5810,2382
1340,2010,2,16,2008,5000,15007,1128,5999,5699,2337
1341,2010,2,21,2032,5000,15008,1078,5999,4600,1886
1342,2010,2,26,2012,5000,15009,1093,5999,5579,2287
1342,2010,2,26,2012,5000,15010,1093,5999,5579,2287
1343,2010,3,1,2029,5000,15011,1138,5999,4490,1841
1344,2010,3,5,2010,5000,15012,1171,5999,5270,2161
1345,2010,3,8,2027,5000,15013,1021,5999,5570,2284
1346,2010,3,13,2011,5000,15014,1121,5999,5990,2456
1347,2010,3,16,2007,5000,15015,1096,5999,5210,2136
1348,2010,3,20,2028,5000,15016,1040,5999,4700,1927
1349,2010,3,23,2017,5000,15017,1025,5999,5300,2173
1350,2010,3,26,2002,4000,14115,1110,4999,4200,2562
1350,2010,3,26,2002,4000,14116,1110,4999,4200,2562
1350,2010,3,26,2002,4000,14117,1110,4999,4200,2562
1350,2010,3,26,2002,4000,14118,1110,4999,4200,2562
1350,2010,3,26,2002,5000,15018,1110,5999,5090,2087
1350,2010,3,26,2002,5000,15019,1110,5999,5090,2087
1351,2010,3,30,2031,5000,15020,1066,5999,4300,1763
1352,2010,4,3,2021,5000,15021,1164,5999,4900,2009
1352,2010,4,3,2021,5000,15022,1164,5999,4900,2009
1352,2010,4,3,2021,5000,15023,1164,5999,4900,2009
1352,2010,4,3,2021,5000,15024,1164,5999,4900,2009
1353,2010,4,8,2032,5000,15025,1078,5999,4439,1820
1354,2010,4,12,2004,5000,15026,1100,5999,4490,1841
1355,2010,4,16,2016,5000,15027,1035,5999,5100,2091
1356,2010,4,19,2031,3000,13139,1092,3999,3470,2082
1357,2010,4,24,2012,5000,15028,1046,5999,4850,1989
1358,2010,4,27,2021,5000,15029,1086,5999,5639,2312
1358,2010,4,27,2021,5000,15030,1086,5999,5639,2312
1359,2010,5,2,2009,2000,12101,1102,2999,2600,1482
1359,2010,5,2,2009,2000,12102,1102,2999,2600,1482
1359,2010,5,2,2009,5000,15031,1102,5999,5330,2185
1359,2010,5,2,2009,5000,15032,1102,5999,5330,2185
1360,2010,5,6,2014,5000,15033,1027,5999,4500,1845
1361,2010,5,9,2008,5000,15034,1085,5999,4550,1866
1362,2010,5,13,2023,5000,15035,1162,5999,5159,2115
1363,2010,5,17,2004,5000,15036,1008,5999,4679,1918
1363,2010,5,17,2004,5000,15037,1008,5999,4679,1918
1363,2010,5,17,2004,5000,15038,1008,5999,4679,1918
1363,2010,5,17,2004,5000,15039,1008,5999,4679,1918
1364,2010,5,22,2025,5000,15040,1102,5999,5870,2407
1365,2010,5,27,2026,5000,15041,1148,5999,5639,2312
1366,2010,5,30,2008,5000,15042,1085,5999,4600,1886
1367,2010,6,2,2002,4000,14119,1137,4999,3500,2135
1368,2010,6,6,2030,5000,15043,1111,5999,5200,2132
1369,2010,7,1,2027,4000,14107,1039,4999,4300,2623
1370,2010,7,4,2027,4000,14108,1067,4999,4400,2684
1370,2010,7,4,2005,4000,14109,1010,4999,4640,2830
1371,2010,7,11,2016,4000,14110,1097,4999,3800,2318
1371,2010,7,11,2006,1000,11131,1103,1999,1439,993
1371,2010,7,17,2017,4000,14111,1139,4999,4349,2653
1372,2010,7,21,2019,4000,14112,1011,4999,3890,2373
1373,2010,7,21,2019,4000,14113,1011,4999,3890,2373
1373,2010,7,21,2019,4000,14114,1011,4999,3890,2373
1374,2010,7,24,2028,5000,15001,1158,5999,4550,1866
1374,2010,8,24,2016,5000,15002,1097,5999,4600,1886
1374,2010,8,24,2022,5000,15003,1036,5999,4600,1886
1375,2010,8,4,2018,5000,15004,1088,5999,5159,2115
1376,2010,8,9,2006,5000,15005,1133,5999,5500,2255
1376,2010,8,9,2007,5000,15006,1096,5999,5810,2382
1377,2010,8,16,2008,5000,15007,1128,5999,5699,2337
1377,2010,9,16,2032,5000,15008,1078,5999,4600,1886
1377,2010,8,16,2012,5000,15009,1093,5999,5579,2287
1377,2010,8,16,2012,5000,15010,1093,5999,5579,2287
1377,2010,9,16,2029,5000,15011,1138,5999,4490,1841
1378,2010,9,17,2010,5000,15012,1171,5999,5270,2161
1379,2010,9,18,2027,5000,15013,1021,5999,5570,2284
1379,2010,9,18,2011,5000,15014,1121,5999,5990,2456
1379,2010,9,18,2007,5000,15015,1096,5999,5210,2136
1380,2010,9,20,2028,5000,15016,1040,5999,4700,1927
1380,2010,9,20,2017,5000,15017,1025,5999,5300,2173
1381,2010,9,26,2002,4000,14115,1110,4999,4200,2562
1381,2010,10,26,2002,4000,14116,1110,4999,4200,2562
1381,2010,10,26,2002,4000,14117,1110,4999,4200,2562
1382,2010,10,29,2002,4000,14118,1110,4999,4200,2562
1383,2010,10,30,2002,5000,15018,1110,5999,5090,2087
1384,2010,10,30,2002,5000,15019,1110,5999,5090,2087
1385,2010,10,30,2031,5000,15020,1066,5999,4300,1763
1385,2010,10,30,2021,5000,15021,1164,5999,4900,2009
1385,2010,10,30,2021,5000,15022,1164,5999,4900,2009
1385,2010,10,30,2021,5000,15023,1164,5999,4900,2009
1385,2010,10,30,2021,5000,15024,1164,5999,4900,2009
1386,2010,10,11,2032,5000,15025,1078,5999,4439,1820
1386,2010,10,11,2004,5000,15026,1100,5999,4490,1841
1386,2010,11,11,2016,5000,15027,1035,5999,5100,2091
1387,2010,11,19,2031,3000,13139,1092,3999,3470,2082
1387,2010,11,24,2012,5000,15028,1046,5999,4850,1989
1387,2010,11,24,2021,5000,15029,1086,5999,5639,2312
1388,2010,11,27,2021,5000,15030,1086,5999,5639,2312
1389,2010,11,29,2009,2000,12101,1102,2999,2600,1482
1389,2010,11,29,2009,2000,12102,1102,2999,2600,1482
1390,2010,11,2,2009,5000,15031,1102,5999,5330,2185
1390,2010,11,2,2009,5000,15032,1102,5999,5330,2185
1391,2010,11,6,2014,5000,15033,1027,5999,4500,1845
1392,2010,12,13,2008,5000,15034,1085,5999,4550,1866
1392,2010,12,13,2023,5000,15035,1162,5999,5159,2115
1393,2010,12,17,2004,5000,15036,1008,5999,4679,1918
1393,2010,12,17,2004,5000,15037,1008,5999,4679,1918
1394,2010,12,18,2004,5000,15038,1008,5999,4679,1918
1394,2010,12,18,2004,5000,15039,1008,5999,4679,1918
1395,2010,12,22,2025,5000,15040,1102,5999,5870,2407
1395,2010,12,22,2026,5000,15041,1148,5999,5639,2312
1396,2010,12,30,2008,5000,15042,1085,5999,4600,1886
1396,2010,12,30,2002,4000,14119,1137,4999,3500,2135
1397,2010,12,31,2030,5000,15043,1111,5999,5200,2132
1398,2011,1,1,2027,4000,16001,1039,5999,5300,2623
1399,2011,1,4,2027,4000,16002,1067,5999,5700,2684
1400,2011,1,7,2005,4000,16003,1010,5999,5355,2830
1401,2011,1,11,2016,4000,16004,1097,5999,5845,2318
1402,2011,1,14,2006,1000,16005,1103,3999,3554,1993
1403,2011,1,17,2017,4000,16006,1139,5999,5750,2653
1404,2011,1,21,2019,4000,16007,1011,5999,5774,2373
1404,2011,1,21,2019,4000,16008,1011,5999,5900,2373
1404,2011,1,21,2019,4000,16009,1011,5999,5370,2373
1405,2011,1,24,2028,5000,16010,1158,6999,6660,1866
1406,2011,1,29,2016,5000,16011,1097,6999,5600,1886
1408,2011,2,1,2022,5000,16012,1036,6999,5600,1886
1409,2011,2,4,2018,5000,16013,1088,6999,6720,2115
1410,2011,2,9,2006,5000,16014,1133,6999,5500,2255
1411,2011,2,13,2007,5000,16015,1096,6999,5810,2382
1412,2011,2,16,2008,5000,16016,1128,6999,6733,2337
1413,2011,2,21,2032,5000,16017,1078,6999,5600,1886
1414,2011,2,26,2012,5000,16018,1093,6999,5579,2287
1414,2011,2,26,2012,5000,16019,1093,6999,5579,2287
1415,2011,3,1,2029,5000,16020,1138,6999,6800,1841
1416,2011,3,5,2010,5000,16021,1171,6999,6890,2161
1417,2011,3,8,2027,5000,16022,1021,6999,6875,2284
1418,2011,3,13,2011,5000,16023,1121,6999,6990,2456
1419,2011,3,16,2007,5000,16024,1096,6999,5210,2136
1420,2011,3,20,2028,5000,16025,1040,6999,4900,1927
1421,2011,3,23,2017,5000,16026,1025,6999,5300,2173
1422,2011,3,24,2002,4000,16027,1110,5999,4200,2562
1422,2011,3,24,2002,4000,16028,1110,5999,4200,2562
1422,2011,3,24,2002,4000,16029,1110,5999,4200,2562
1422,2011,3,24,2002,4000,16030,1110,5999,4200,2562
1422,2011,3,24,2002,5000,16031,1110,6999,5090,2087
1422,2011,3,24,2002,5000,16032,1110,6999,5090,2087
1423,2011,3,30,2031,5000,16033,1066,6999,4300,1763
1424,2011,4,3,2021,5000,16034,1164,6999,5100,2009
1424,2011,4,3,2021,5000,16035,1164,6999,5100,2009
1424,2011,4,3,2021,5000,16036,1164,6999,5100,2009
1424,2011,4,3,2021,5000,16037,1164,6999,5100,2009
1425,2011,4,8,2032,5000,16038,1078,6999,4439,1820
1426,2011,4,12,2004,5000,16039,1100,6999,4490,1841
1427,2011,4,16,2016,5000,16040,1035,6999,5100,2091
1428,2011,4,19,2031,3000,16041,1092,3999,3470,2082
1429,2011,4,24,2012,5000,16042,1046,6999,5230,1989
1430,2011,4,27,2021,5000,16043,1086,6999,5639,2312
1430,2011,4,27,2021,5000,16044,1086,6999,5639,2312
1431,2011,5,2,2009,2000,16045,1102,2999,2600,1482
1431,2011,5,2,2009,2000,16046,1102,2999,2600,1482
1431,2011,5,2,2009,5000,16047,1102,6999,5330,2185
1431,2011,5,2,2009,5000,16048,1102,6999,5330,2185
1432,2011,5,6,2014,5000,16049,1027,6999,4500,1845
1433,2011,5,9,2008,5000,16050,1085,6999,4550,1866
1434,2011,5,13,2023,5000,16051,1162,6999,5159,2115
1435,2011,5,17,2004,5000,16052,1008,6999,5200,1918
1435,2011,5,17,2004,5000,16053,1008,6999,5200,1918
1435,2011,5,17,2004,5000,16054,1008,6999,5200,1918
1435,2011,5,17,2004,5000,16055,1008,6999,5200,1918
1436,2011,5,22,2025,5000,16056,1102,6999,5870,2407
1437,2011,5,27,2026,5000,16057,1148,6999,5639,2312
1438,2011,5,30,2008,5000,16058,1085,6999,4600,1886
1439,2011,6,2,2002,4000,16059,1137,5999,4500,2135
1440,2011,6,6,2030,5000,16060,1111,6999,5200,2132
1441,2011,7,1,2027,4000,16061,1039,5999,4500,2623
1442,2011,7,4,2027,4000,16062,1067,5999,4400,2684
1442,2011,7,4,2005,4000,16063,1010,5999,4640,2830
1443,2011,7,11,2016,4000,16064,1097,5999,4800,2318
1443,2011,7,11,2006,1000,16065,1103,1999,2368,993
1444,2011,7,17,2017,4000,16066,1139,5999,4349,2653
1445,2011,7,21,2019,4000,16067,1011,5999,4890,2373
1446,2011,7,21,2019,4000,16068,1011,5999,4890,2373
1446,2011,7,21,2019,4000,16069,1011,5999,4890,2373
1447,2011,7,24,2028,5000,16070,1158,6999,4550,1866
1448,2011,8,24,2016,5000,16071,1097,6999,4900,1886
1448,2011,8,24,2022,5000,16072,1036,6999,4900,1886
1449,2011,8,4,2018,5000,16073,1088,6999,5159,2115
1450,2011,8,9,2006,5000,16074,1133,6999,5500,2255
1450,2011,8,9,2007,5000,16075,1096,6999,5810,2382
1451,2011,8,16,2008,5000,16076,1128,6999,5699,2337
1451,2011,9,16,2032,5000,16077,1078,6999,5600,1886
1451,2011,8,16,2012,5000,16078,1093,6999,5579,2287
1451,2011,8,16,2012,5000,16079,1093,6999,5579,2287
1451,2011,9,16,2029,5000,16080,1138,6999,5550,1841
1452,2011,9,17,2010,5000,16081,1171,6999,5270,2161
1453,2011,9,18,2027,5000,16082,1021,6999,5570,2284
1453,2011,9,18,2011,5000,16083,1121,6999,5990,2456
1453,2011,9,18,2007,5000,16084,1096,6999,5210,2136
1454,2011,9,20,2028,5000,16085,1040,6999,4700,1927
1454,2011,9,20,2017,5000,16086,1025,6999,5300,2173
1455,2011,9,26,2002,4000,16087,1110,5999,5200,2562
1456,2011,10,26,2002,4000,16088,1110,5999,5200,2562
1456,2011,10,26,2002,4000,16089,1110,5999,5200,2562
1457,2011,10,29,2002,4000,16090,1110,5999,5200,2562
1458,2011,10,30,2002,5000,16091,1110,6999,5090,2087
1459,2011,10,30,2002,5000,16092,1110,6999,5090,2087
1460,2011,10,30,2031,5000,16093,1066,6999,5300,1763
1460,2011,10,30,2021,5000,16094,1164,6999,5680,2009
1460,2011,10,30,2021,5000,16095,1164,6999,5680,2009
1460,2011,10,30,2021,5000,16096,1164,6999,5680,2009
1460,2011,10,30,2021,5000,16097,1164,6999,5680,2009
1461,2011,10,14,2032,5000,16098,1078,6999,5439,1820
1461,2011,10,14,2004,5000,16099,1100,6999,5490,1841
1462,2011,11,14,2016,5000,16100,1035,6999,6100,2091
1463,2011,11,19,2031,3000,16101,1092,3999,3470,2082
1464,2011,11,24,2012,5000,16102,1046,6999,4850,1989
1465,2011,11,24,2021,5000,16103,1086,6999,5639,2312
1466,2011,11,27,2021,5000,16104,1086,6999,5639,2312
1467,2011,11,29,2009,2000,16105,1102,2999,2600,1482
1467,2011,11,29,2009,2000,16106,1102,2999,2600,1482
1468,2011,11,1,2009,5000,16107,1102,6999,5330,2185
1468,2011,11,1,2009,5000,16108,1102,6999,5330,2185
1469,2011,11,6,2014,5000,16109,1027,6999,5500,1845
1470,2011,12,13,2008,5000,16110,1085,6999,5550,1866
1470,2011,12,13,2023,5000,16111,1162,6999,5159,2115
1471,2011,12,15,2004,5000,16112,1008,6999,5680,1918
1471,2011,12,15,2004,5000,16113,1008,6999,5680,1918
1472,2011,12,18,2004,5000,16114,1008,6999,5680,1918
1472,2011,12,18,2004,5000,16115,1008,6999,5680,1918
1473,2011,12,22,2025,5000,16116,1102,6999,5870,2407
1473,2011,12,22,2026,5000,16117,1148,6999,6639,2312
1474,2011,12,30,2008,5000,16118,1085,6999,5600,1886
1474,2011,12,30,2002,4000,16119,1137,5999,4500,2135
1475,2011,12,31,2030,5000,16120,1111,6999,6840,2132
